ProbeID	experiment_0	experiment_1	experiment_2	experiment_3	experiment_4	experiment_5	experiment_6	experiment_7	experiment_8	experiment_9	experiment_10	experiment_11	experiment_12	experiment_13	experiment_14	experiment_15	experiment_16	experiment_17	experiment_18	experiment_19	experiment_20	experiment_21	experiment_22	experiment_23	experiment_24	experiment_25	experiment_26	experiment_27	experiment_28	experiment_29	experiment_30	experiment_31	experiment_32	experiment_33	experiment_34	experiment_35	experiment_36	experiment_37	experiment_38	experiment_39	experiment_40	experiment_41	experiment_42	experiment_43	experiment_44	experiment_45	experiment_46	experiment_47	experiment_48	experiment_49	experiment_50	experiment_51	experiment_52	experiment_53	experiment_54	experiment_55	experiment_56	experiment_57	experiment_58	experiment_59	experiment_60	experiment_61	experiment_62	experiment_63	experiment_64	experiment_65	experiment_66	experiment_67	experiment_68	experiment_69	experiment_70	experiment_71	experiment_72	prop DEGs	gene id
PA4771_lldD_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	0	1	0	0	1	0	1	0	1.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0		1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.1917808219178082	PA4771
PA4772_at	0	0	0	0	0	0.0	0	0.0	0	1.0	0	1	1	0	0	1	1	1	0	1.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2191780821917808	PA4772
PA4773_at	0	0	1	1	0	1.0	0	0.0	1	1.0	0	1	1	0	1	1	0	1	1	0.0	1.0	1	0.0	1	0	0	0.0	0	1	1	0	0.0	0	1	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	1	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	1.0	0.0	1.0		0.0		0.3287671232876712	PA4773
PA4774_at	0	0	1	1	0	0.0	0	0.0	1	0.0	0	1	1	0	1	1	0	1	1	0.0	1.0	0	0.0	1	1	0	1.0	0	0	1	1	0.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	0.0	1	0	0	1.0	0	0	0	0	0.0	1.0	0.0	1.0	1.0	1.0		0.0	0.0	0.3287671232876712	PA4774
PA4775_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	1	0	1	1	0	1	1	0.0	1.0	0	0.0	1	1	0	0.0	0	0	1	0	0.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	0.0	1	0	0	1.0	0	0	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.273972602739726	PA4775
PA4776_at	0	0	1	1	0	1.0	0	0.0	1	0.0	0	1	1	0	1	0	1	1	1	0.0	0.0	1	0.0	1	0	0	1.0	0	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0		0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.2876712328767123	PA4776
PA4777_at	0	0	1	0	0	0.0	0	0.0	1	1.0	0	0	1	0	1	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	1	0	1	0	0.0	0	0.0	0	1	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.3013698630136986	PA4777
PA4778_at	1	0	0	0	0	0.0	0	0.0	1	0.0	0	1	1	0	0	0	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	1	0	1	0	1.0	0	1	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	1	0	1	0	1.0	0	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3013698630136986	PA4778
PA4779_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	0	0	1	1	1	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0		0.0	0.0	0.136986301369863	PA4779
PA4780_at	0	0	1	1	0	0.0	0	0.0	1	1.0	0	0	1	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2191780821917808	PA4780
PA4781_at	1	0	1	0	0	1.0	1	0.0	0	1.0	0	1	0	0	1	1	1	1	1	1.0	1.0	0	0.0	1	0	0	1.0	0	0	1	1	0.0	1	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3698630136986301	PA4781
PA4782_at	0	0	1	1	0	1.0	0	0.0	1	0.0	0	1	1	0	1	1	1	1	1	0.0	1.0	1	0.0	1	1	0	1.0	0	1	1	1	1.0	0	1	0	1	0	0	0	0	0	1.0	0.0	0	0.0	0	1	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0			0.0	1.0	1.0	0.0	0.0		0.3835616438356164	PA4782
PA4783_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	1	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0	0.0		0.0	0.1917808219178082	PA4783
PA4784_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	0	1.0	0.0	0	0.0	1	1	0	0.0	1	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0		0.0	0.0	0.1506849315068493	PA4784
PA4785_at	1	0	0	0	0	0.0	0	0.0	0	0.0	0	1	1	0	1	1	0	1	0	0.0	1.0	0	1.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2465753424657534	PA4785
PA4786_at	1	0	1	0	0	0.0	0	0.0	1	1.0	0	1	1	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2876712328767123	PA4786
PA4787_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	1	0	0	1.0	0	0	0	0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2191780821917808	PA4787
PA4788_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0			1.0	0.1917808219178082	PA4788
PA4789_at	1	0	1	0	0	0.0	0	0.0	1	1.0	1	1	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0			1.0	0.2054794520547945	PA4789
PA4790_at	0	0	0	0	0	0.0	0	0.0	1	1.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0			0.0	0.136986301369863	PA4790
PA4791_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	0	1	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	1	0	0	0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.136986301369863	PA4791
PA4792_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	1	1	0	1	0	1.0	1.0	0	0.0	1	0	0	1.0	0	0	1	0	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2191780821917808	PA4792
PA4793_at	1	0	0	1	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	1	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2465753424657534	PA4793
PA4794_at	0	0	0	1	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	0	0	0.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.1917808219178082	PA4794
PA4795_at	1	0	0	0	0	0.0	0	0.0	0	1.0	0	1	0	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0		0.0	0.0	0.1917808219178082	PA4795
PA4796_at	0	0	0	0	0	0.0	0	0.0	1	1.0	0	1	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0	1.0	0.0		0.0	0.1643835616438356	PA4796
PA4798_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0			0.0	0.0	1.0	0.0	0.0	1.0	0.2191780821917808	PA4798
PA4799_at	0	0	1	0	0	0.0	0	0.0	1	1.0	0	0	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0					0.1643835616438356	PA4799
PA4800_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0				0.0	0.1643835616438356	PA4800
PA4801_at	1	0	1	0	0	0.0	0	0.0	1	1.0	1	1	1	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	1.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0			1.0	0.2054794520547945	PA4801
PA4802_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	1	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0		0.0	0.0	0.0	0.1095890410958904	PA4802
PA4803_at	0	0	1	1	0	0.0	0	0.0	1	0.0	0	1	1	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	1.0	0	1	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.2876712328767123	PA4803
PA4804_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.1506849315068493	PA4804
PA4805_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0				0.0	0.0958904109589041	PA4805
PA4806_at	0	0	1	0	0	0.0	0	0.0	0	1.0	1	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0		0.0	0.0	1.0		0.0	0.0	0.1643835616438356	PA4806
PA4807_selB_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.136986301369863	PA4807
PA4808_selA_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	0	1	0	0	1	0	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0		0.0	0.0	0.0	0.136986301369863	PA4808
PA4809_fdhE_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	0	0	1	0	1.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	1	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0		0.0	1.0	0.2328767123287671	PA4809
PA4810_fdnI_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	1	1.0	1.0	1	0.0	1	0	0	0.0	1	0	1	1	1.0	0	0	0	0	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.2876712328767123	PA4810
PA4811_fdnH_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	1	1.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	1.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.3287671232876712	PA4811
PA4812_fdnG_at	0	0	1	0	0	0.0	0	0.0	1	1.0	0	1	1	0	0	0	1	1	1	0.0	1.0	1	0.0	1	0	0	1.0	1	1	1	1	1.0	0	0	0	0	1	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.3424657534246575	PA4812
PA4813_lipC_at	0	0	0	1	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	1.0			0.0	0.0	1.0				0.1643835616438356	PA4813
PA4814_fadH2_at	1	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0					0.1232876712328767	PA4814
PA4815_at	1	0	1	0	0	0.0	0	0.0	0	1.0	0	0	1	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0			1.0	0.1506849315068493	PA4815
PA4816_at	0	0	0	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0		0.0	0.0	0.1232876712328767	PA4816
PA4817_at	1	0	1	1	0	0.0	0	0.0	1	1.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	0	1	0		1	0	1	1	1.0	0	0	0	1	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	0	0	0	0.0			0.0	0.0			0.0		0.2602739726027397	PA4817
PA4818_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0					0.1095890410958904	PA4818
PA4819_at	0	0	1	1	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	0	0.0	0.0	0	0.0	1	1	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0				0.0	0.0					0.1643835616438356	PA4819
PA4820_at	0	0	1	1	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0					0.1506849315068493	PA4820
PA4821_at	1	0	1	0	0	0.0	0	0.0	0	1.0	1	0	0	0	0	1	0	1	1	0.0	0.0	0	0.0	1	0	0		0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0		0.0	1.0	0.1780821917808219	PA4821
PA4822_at	0	0	1	0	0	0.0	0	0.0	0	0.0	1	1	0	0	0	1	1	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	1	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0					0.1643835616438356	PA4822
PA4823_at	0	0	1	0	0	0.0	0	0.0	0	0.0	1	1	0	0	0	0	1	1	0	0.0	1.0	0	0.0	1	1	0		0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0										0.1643835616438356	PA4823
PA4824_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	0	1	1	0.0	1.0	0	0.0	1	0	0		0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	1	0	0	0	0.0			0.0	0.0					0.1643835616438356	PA4824
PA4825_mgtA_at	1	0	1	0	0	0.0	0	0.0	0	1.0	0	1	0	0	1	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.2191780821917808	PA4825
PA4826_at	1	0	1	0	0	0.0	0	0.0	1	1.0	0	1	1	0	0	0	1	1	1	0.0	1.0	0	0.0	1	0	0		0	0	1	1	1.0	0	0	0	0	0	0	0	0	0	1.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	1.0	0	1	0	0	1.0			1.0	0.0				0.0	0.2876712328767123	PA4826
PA4827_at	1	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	0.0	0	0.0	1	0	0	0.0	0	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0		1.0	0.1232876712328767	PA4827
PA4828_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	0	0	0	0	1	0	1	0	1.0	1.0	0	0.0	1	0	0	0.0	0	0	1	1	0.0	0	0	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	1.0		0.0		0.1643835616438356	PA4828
PA4829_lpd3_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	1	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	1	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	1.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2328767123287671	PA4829
PA4830_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0		0	0	0	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0		0.0			0.0821917808219178	PA4830
PA4831_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	0	1	0	0.0	1.0	0	0.0	1	0	0	0.0	1	0	1	0	0.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	1	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0	0.0	0.0	0.0	0.1232876712328767	PA4831
PA4832_at	0	0	1	0	0	0.0	0	0.0	1	0.0	0	1	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0	0.0	0	1	1	1	1.0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0	0.0		0.0	1.0	0.1917808219178082	PA4832
PA4833_at	0	0	0	0	0	0.0	0	0.0	0	0.0	0	1	0	0	1	1	1	1	1	0.0	1.0	0	0.0	1	0	0	1.0	0	0	1	0	1.0	0	0	0	1	1	0	0	0	0	0.0	0.0	0	0.0	0	0	0	0	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.2191780821917808	PA4833
PA4834_at	0	0	1	0	0	0.0	0	0.0	1	1.0	0	0	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0		0	0	1	1	0.0	0	1	0	1	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	1	0	0	0.0	0	0	0	0	0.0			0.0	0.0			0.0		0.1917808219178082	PA4834
PA4835_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0		0	0	1	1	0.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0			0.0	0.0	0.136986301369863	PA4835
PA4836_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	1	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0		0	0	1	1	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	0.0	0	0	0	0.0	0	0	0	0	0.0			0.0	0.0			0.0		0.1643835616438356	PA4836
PA4837_at	0	0	1	0	0	0.0	0	0.0	0	0.0	0	0	0	0	0	1	1	1	1	0.0	0.0	0	0.0	1	0	0		0	0	1	1	1.0	0	1	0	0	0	0	0	0	0	0.0	0.0	0	0.0	0	0	0	1	0	0.0	0	0.0	0	0	1.0	0	0	0	0.0	0	0	0	0	0.0		0.0	0.0	0.0		0.0	0.0	0.0	0.1643835616438356	PA4837
